web-scraper-order,web-scraper-start-url,pages,Auther
"1684612485-162","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=32","Ann Marguerite Tartsinis"
"1684612485-163","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=32","John Huey-Long Song"
"1684612485-164","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=32","Von"
"1684612485-165","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=32","Elyse Speaks"
"1684612485-166","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=32","Catharine Pettigrew"
"1684612485-167","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=32","Catharine Pettigrew"
"1684612485-168","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=32","Sarah Kanana Kiburi"
"1684612485-169","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=32","John Paul Morabito"
"1684612485-170","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=32",""
"1684612488-171","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=34","Michael J. Bennett"
"1684612488-172","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=34",""
"1684612488-173","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=34","T'ai Smith"
"1684612488-174","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=34",""
"1684612488-175","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=34","Lin Yao"
"1684612488-176","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=34","Sarah M. Roos"
"1684612488-177","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=34","Rajbala Kumari"
"1684612488-178","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=34","Julia Skelly"
"1684612488-179","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=34",""
"1684612488-180","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=34","Sally Gray"
"1684612491-181","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=36","Anna Tietze"
"1684612491-182","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=36","Weijiu Liu"
"1684612491-183","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=36","Kara S. Bagot"
"1684612491-184","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=36","Irbaz Bin Riaz"
"1684612491-185","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=36","Laura Hapke"
"1684612491-186","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=36",""
"1684612491-187","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=36","Joseph McBrinn"
"1684612491-188","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=36","Kotaro Nishida"
"1684612491-189","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=36","Chung-shing Chan"
"1684612491-190","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=36","Tomoko Hosono"
"1684612496-191","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=38","Kunitaka Shoji"
"1684612496-192","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=38","Sara Chehrazi"
"1684612496-193","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=38","Luregn Lenggenhager"
"1684612496-194","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=38","Muhammad Soomar Samtio"
"1684612496-195","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=38","Yu Zhang"
"1684612496-196","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=38","Youjun Tan*"
"1684612496-197","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=38","Paul Cristiaan Venter"
"1684612496-198","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=38","Susanneh Bieber"
"1684612496-199","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=38","Kiran D. Dhawale"
"1684612496-200","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=38","Seira Iida"
"1684612499-201","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=40",""
"1684612499-202","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=40","Selvaratnam Sridharma"
"1684612499-203","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=40",""
"1684612499-204","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=40",""
"1684612499-205","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=40","Tom Folland"
"1684612499-206","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=40","Virginia Durham"
"1684612499-207","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=40","Frederick T. Wood"
"1684612499-208","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=40","Nathan Cervo"
"1684612499-209","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=40","Lorene M. Birden"
"1684612499-210","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=40",""
"1684612502-211","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=42","Yukio Doi"
"1684612502-212","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=42","D G Attfield"
"1684612502-213","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=42","Debra Suarez"
"1684612502-214","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=42","Wei Shi"
"1684612502-215","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=42","Richard A. Salome"
"1684612502-216","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=42","Chang‐Ping Chiou"
"1684612502-217","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=42","Keng‐Ming Chen"
"1684612502-218","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=42","G N Barrie"
"1684612502-219","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=42","Rachel Rennie Klingelhofer"
"1684612502-220","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=42","Richard Katz"
"1684612505-221","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=44","Arao Itano"
"1684612505-222","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=44",""
"1684612505-223","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=44","Isao Yamamoto"
"1684612505-224","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=44","Yuzo Kogami"
"1684612505-225","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=44","Karen Frostig Newton, MA"
"1684612505-226","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=44","Kathryn Walls"
"1684612505-227","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=44","Mary S. Gallagher"
"1684612505-228","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=44","He Jiankun"
"1684612505-229","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=44","M. M. El-Dessouky"
"1684612505-230","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=44","David F. Bicard"
"1684612508-231","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=46","Laura Breen"
"1684612508-232","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=46","Tatsuo URAI"
"1684612508-233","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=46","Santosh Kumar Birthriya"
"1684612508-234","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=46","Torbjörn Andersson"
"1684612508-235","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=46","L. M. Brown"
"1684612508-236","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=46","Jim Andrew"
"1684612508-237","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=46","Marie B. Rowlands"
"1684612508-238","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=46","Sussane Bodker"
"1684612508-239","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=46","Jeanne Parr Lemkau"
"1684612508-240","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=46","Arleen Johnson PhD"
"1684612514-241","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=48","Michel Oren"
"1684612514-242","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=48",""
"1684612514-243","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=48","Ivan L. Rudnytsky"
"1684612514-244","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=48","Alice L. Robinson"
"1684612514-245","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=48","G. Storms"
"1684612514-246","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=48","W.A. van den Bold"
"1684612514-247","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=48","Hiromasa Iida"
"1684612514-248","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=48","Yoshiharu Nagao"
"1684612514-249","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=48","F. G. Browne"
"1684612514-250","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=48","Ivan Putnam Jr."
"1684612517-251","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=50","Henry Serruys"
"1684612517-252","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=50","Lucy Dipper"
"1684612517-253","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=50","Simon Baynham"
"1684612517-254","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=50","Takamura Hiroyuki"
"1684612517-255","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=50","Steven G. Rhiel"
"1684612517-256","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=50","B. Mazumder"
"1684612517-257","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=50","R. Sivakumar"
"1684612517-258","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=50","Kenzi Takeda"
"1684612517-259","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=50","Masami Oku"
"1684612517-260","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=50","Seinosuke Ueda"
"1684612521-261","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=52","Mary Morrissey"
"1684612521-262","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=52","Tsuyoshi Tsujioka"
"1684612521-263","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=52","Elaine C. Paterson"
"1684612521-264","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=52","Neila J. Donovan"
"1684612521-265","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=52","Carelyn van der Walt"
"1684612521-266","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=52","Wilmien van Straten"
"1684612521-267","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=52","Jacqueline Pretorius"
"1684612521-268","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=52","Geo. G. Ceisholm M.A. B.Sc."
"1684612521-269","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=52","Carol Quarini"
"1684612521-270","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=52",""
"1684612524-271","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=54","Kate T. Greenhalgh"
"1684612524-272","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=54","none"
"1684612524-273","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=54","J. H. Andrew"
"1684612524-274","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=54","Lisa Jefferson"
"1684612524-275","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=54","none"
"1684612524-276","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=54","Richard A. Stauffacher"
"1684612524-277","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=54","Hui-Ching Chang"
"1684612524-278","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=54","Jim Cole"
"1684612524-279","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=54","Kuniaki Fukui"
"1684612524-280","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=54","Petra Lange-Berndt"
"1684612527-281","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=56","Yutaka Sakamoto"
"1684612527-282","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=56",""
"1684612527-283","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=56","Matthew Francis Rarey"
"1684612527-284","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=56","Julia Bryan-Wilson"
"1684612527-285","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=56","Heather Wheeler"
"1684612527-286","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=56","W. B. Thulin"
"1684612527-287","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=56","Hugo G. Beigel"
"1684612527-288","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=56",""
"1684612527-289","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=56",""
"1684612527-290","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=56",""
"1684612533-291","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=58","Prof H N Mahabala"
"1684612533-292","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=58",""
"1684612533-293","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=58","Julia A.B. Hegewald"
"1684612533-294","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=58","William H. Irwin"
"1684612533-295","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=58","Gloria Streit Olness"
"1684612533-296","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=58","Frank Becker"
"1684612533-297","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=58","Tamara L. Jetton"
"1684612533-298","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=58","John Rowan"
"1684612533-299","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=58","Bonnie J. F. Meyer"
"1684612533-300","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=58","D. B. Swar"
"1684612536-301","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=60","Kohei Nagai"
"1684612536-302","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=60","Alan McNell"
"1684612536-303","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=60","Lin Yao"
"1684612536-304","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=60","J. E. Harry Ph. D"
"1684612536-305","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=60","Erik Cohen"
"1684612536-306","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=60","A. R. Yung"
"1684612536-307","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=60","Christina C. Crowe"
"1684612536-308","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=60","Bijaya K. Behera"
"1684612536-309","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=60","Taghreed Hur Majeed"
"1684612536-310","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=60","Manuela Farinosi"
"1684612539-311","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=62","W.R. Dean M.A."
"1684612539-312","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=62","F.W. Mullins M.P. F.S.S. M.R.I."
"1684612539-313","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=62",""
"1684612539-314","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=62","Jordan E. DeVylder MS"
